,岗位编号,求职者编号,标签
1241,766787,6204026,0
1242,769742,5878466,0
1243,832016,6186778,0
1244,795526,6255563,0
1245,772899,6119690,0
1246,786523,5088168,0
1247,782877,6185220,0
1248,785555,6096520,0
1249,769179,5975187,0
1250,775523,3067818,0
1251,779975,6104000,0
1252,43795661,6085869,1
1253,834745,6280711,0
1254,776835,5231122,0
1255,806874,6117467,0
1256,824313,6288918,0
1257,843949,6237475,0
1258,799992,5559314,0
1259,804900,6151774,0
1260,770403,5020682,0
1261,791955,6006983,0
1262,842549,6302150,0
1263,781607,6101015,0
1264,43534698,2025679,1
1265,798032,5997805,0
1266,764016,5920459,0
1267,788815,6078417,0
1268,837656,6286801,0
1269,790033,6081203,1
1270,798032,6119304,0
1271,798032,5912357,0
1272,800036,6094940,0
1273,772899,5799306,0
1274,813531,6061509,0
1275,787255,6099341,1
1276,792993,6202869,0
1277,772870,5095021,1
1278,797673,6177299,0
1279,785559,6074321,0
1280,43668705,318067911,1
1281,770533,6091118,0
1282,781773,5855351,0
1283,771540,6024463,0
1284,779698,5869403,0
1285,762693,5941066,0
1286,43277662,6131842,1
1287,792036,5954308,0
1288,797445,6134654,0
1289,813534,5840152,0
1290,771540,3211110,0
1291,805993,6072888,0
1292,785553,6100950,0
1293,793763,5966356,0
1294,819042,6192920,0
1295,801013,6167143,0
1296,825081,5528888,0
1297,791957,4280356,0
1298,42939022,6037200,1
1299,769681,1024248,0
1300,832458,6274147,0
1301,792154,5996525,0
1302,770357,6003388,0
1303,765989,5944323,0
1304,43524687,79975,1
1305,788929,6100530,0
1306,789926,6119570,0
1307,781614,6088050,0
1308,813149,5896820,0
1309,791598,6125789,0
1310,832019,6300681,0
1311,807571,6179897,0
1312,780379,6101952,0
1313,770800,5733929,0
1314,777435,4944245,0
1315,782878,6130839,0
1316,799013,5280810,0
1317,829735,6035051,0
1318,831137,6283452,1
1319,768787,5902171,0
1320,815336,6257686,0
1321,804581,237596,0
1322,815828,6202271,0
1323,773208,6026403,0
1324,844014,6175347,1
1325,779975,5467476,0
1326,842891,6279391,1
1327,770081,5034577,1
1328,815822,6221224,0
1329,765279,6004653,0
1330,789913,6021848,0
1331,801330,5701430,0
1332,776878,5976367,1
1333,834036,5962943,0
1334,44254655,317011071,1
1335,42499690,320778966,1
1336,795526,6192194,0
1337,832458,6299126,0
1338,774769,6082109,0
1339,770364,4901391,0
1340,824164,6067709,0
1341,798000,5398807,0
1342,804690,6170537,0
1343,838038,6247329,1
1344,829735,6266075,0
1345,771191,6024112,0
1346,792993,5092548,0
1347,817835,6180426,0
1348,786590,6200831,0
1349,815336,6196342,0
1350,791744,6145956,0
1351,42751657,317888999,1
1352,773643,6199438,0
1353,803215,1925567,0
1354,834917,6297529,0
1355,767175,5994022,0
1356,801013,6205088,0
1357,791965,6122330,0
1358,824164,1925567,0
1359,789843,6111750,0
1360,815822,6209086,0
1361,768780,5996665,0
1362,765725,984178,0
1363,795540,6118231,0
1364,820074,6291996,0
1365,835995,455858,1
1366,824655,6252137,0
1367,823833,6103920,0
1368,838335,5992514,0
1369,795373,5840152,0
1370,813657,6273577,0
1371,779496,5939050,0
1372,43892657,5695552,1
1373,772901,6045276,0
1374,772906,5469715,0
1375,794915,5857280,0
1376,832314,6054973,0
1377,822573,4696513,1
1378,792993,5110508,0
1379,795524,4672949,0
1380,800040,4437846,0
1381,781606,2263007,0
1382,774883,5985811,0
1383,782878,6204888,0
1384,770402,5687233,0
1385,829261,6241980,0
1386,808828,5495164,0
1387,765646,4685207,0
1388,772851,6063838,0
1389,769498,5708578,1
1390,767230,4686248,0
1391,815613,3336679,1
1392,788929,5572757,0
1393,795949,6139033,0
1394,774868,3570726,0
1395,829190,6190957,0
1396,835754,6299008,0
1397,806649,4933034,0
1398,806890,6031064,0
1399,830843,6260324,0
1400,802715,5593416,1
1401,773645,6186690,0
1402,699671,6121265,0
1403,806649,4992297,0
1404,772906,6022968,0
1405,779694,5662904,0
1406,791966,6021305,0
1407,789034,4625835,0
1408,795526,6037198,0
1409,42377657,6135702,1
1410,764016,5989450,0
1411,792136,6115377,0
1412,794555,6058005,0
1413,775523,6089296,0
1414,790772,5991372,0
1415,808837,6279861,0
1416,799875,6029934,0
1417,772907,5506723,0
1418,43709665,318122921,1
1419,813876,6199900,0
1420,43625667,318611931,1
1421,802713,6199742,0
1422,803874,6153249,0
1423,790772,6140372,0
1424,792036,6226810,0
1425,815613,5427896,0
1426,771876,6031119,0
1427,762409,6025645,0
1428,787593,5910961,0
1429,42846650,316578015,1
1430,774769,319168,0
1431,773644,6077459,1
1432,804937,5842698,0
1433,771417,4744077,0
1434,772907,5623069,0
1435,821973,6239723,0
1436,809902,6031295,0
1437,803615,6167078,0
1438,796682,6137021,0
1439,43395778,5255116,1
1440,809423,6204980,0
1441,792036,6119652,0
1442,838038,6317250,0
1443,772907,6032441,0
1444,780379,6087873,0
1445,776254,5985092,0
1446,823628,6165201,1
1447,803926,6164372,0
1448,824654,5512666,0
1449,800040,6139077,0
1450,770038,5982029,0
1451,813661,5355798,0
1452,792035,6205227,0
1453,42939022,317194907,1
1454,772899,6053262,0
1455,786594,5896654,0
1456,806913,582461,0
1457,775090,5980638,0
1458,771968,6022404,0
1459,807403,6185255,0
1460,820417,6151649,0
1461,801317,6191368,0
1462,803190,5716325,0
1463,808820,6212329,0
1464,769198,3233290,0
1465,769742,5534088,0
1466,803926,6182464,0
1467,829236,6011378,0
1468,779698,5976728,0
1469,771514,6112272,0
1470,769856,6009201,0
1471,772907,6022267,0
1472,800036,6229866,0
1473,772907,6076265,0
1474,802839,6205594,0
1475,835752,6279571,0
1476,831330,6171524,0
1477,779698,6075136,0
1478,794849,5611339,0
1479,772851,6015563,0
1480,780073,6033341,0
1481,784673,6072614,0
1482,793955,6111874,0
1483,814037,6237821,0
1484,800874,6157270,0
1485,830257,6272564,0
1486,42556125,316312906,1
1487,798317,6142626,0
1488,772882,6024246,0
1489,765279,3511449,0
1490,42751657,5973010,1
1491,770357,6019279,0
1492,771968,6002060,0
1493,762700,6057403,0
1494,773644,6197433,0
1495,775090,3147078,0
1496,837656,6258978,0
1497,792034,6235890,0
1498,42941657,316263176,1
1499,789913,5831993,0
1500,791744,4133326,0
1501,834921,6297076,0
1502,793761,6158953,0
1503,772870,5963671,0
1504,829137,6153591,1
1505,763996,316211308,1
1506,795524,4992095,0
1507,772901,5911645,0
1508,786572,333086,0
1509,769856,5823713,0
1510,841516,5324984,0
1511,513553,5665811,0
1512,770398,317537920,1
1513,770800,4986108,0
1514,833364,6091528,0
1515,43668705,531199,1
1516,773208,6002664,0
1517,42319752,316199617,1
1518,820014,6249383,0
1519,43646653,4561671,1
1520,805309,6195157,0
1521,816530,6257406,0
1522,43376683,6081492,1
1523,797907,6047144,0
1524,823833,6152738,0
1525,799994,6071802,0
1526,43838664,317906945,1
1527,771514,5993175,0
1528,44260657,1933309,1
1529,770372,6090059,0
1530,841619,6293251,0
1531,772867,6033364,0
1532,815336,6243823,0
1533,762700,6070662,0
1534,769754,6014010,0
1535,813661,6280710,0
1536,833813,6278277,0
1537,772822,5807324,0
1538,766615,5333145,0
1539,816433,246557,0
1540,779296,6085189,0
1541,802839,6091552,0
1542,770777,6043288,0
1543,804900,6039886,0
1544,42922925,5379885,1
1545,796253,6132708,1
1546,831330,6158580,0
1547,782878,6282093,0
1548,831137,6262082,1
1549,820414,4581555,0
1550,782878,6232605,0
1551,797513,5862291,0
1552,804690,6100749,0
1553,791584,5998529,0
1554,832545,6276029,0
1555,762700,5884638,0
1556,816939,6225614,0
1557,768869,6009201,0
1558,816153,6244755,0
1559,816862,6226982,0
1560,775090,6083928,0
1561,807859,1926178,1
1562,762697,6051422,0
1563,807861,6175247,0
1564,817483,6223452,0
1565,815336,6186280,0
1566,807602,2522298,0
1567,765281,6313454,0
1568,817493,6241543,0
1569,821777,6243364,0
1570,835405,5556332,0
1571,832458,6281034,0
1572,42786680,4760638,1
1573,809419,6202639,0
1574,786590,6104839,0
1575,775090,4763807,0
1576,844302,6318446,0
1577,799873,6157230,0
1578,770108,6009979,0
1579,770403,6028918,0
1580,788634,4660277,0
1581,779494,5556517,0
1582,776874,6046644,1
1583,814475,5372479,0
1584,766615,2304128,1
1585,770108,6016410,0
1586,782877,6126594,0
1587,815651,6158325,0
1588,762693,6034889,0
1589,837567,6292671,0
1590,765726,389088,0
1591,775104,5760611,0
1592,792520,6005290,0
1593,42310681,4977891,1
1594,788929,6116626,0
1595,791744,6215341,0
1596,42710688,6200955,1
1597,513553,5846977,0
1598,813876,6148444,0
1599,766789,5711159,0
1600,832461,6263227,0
1601,807859,6170726,0
1602,823887,6152158,0
1603,44254655,6072213,1
1604,832618,5112811,0
1605,837656,6263287,0
1606,815822,6245550,0
1607,774882,5963727,0
1608,786523,5859200,0
1609,768785,5377687,0
1610,806880,6176496,0
1611,773208,6054973,0
1612,776854,5884681,0
1613,42748852,2278416,1
1614,806994,4655962,0
1615,772901,5503474,0
1616,838614,6295218,0
1617,780379,6008641,0
1618,775169,6046764,0
1619,772821,6006800,0
1620,769742,6014655,0
1621,839325,6305661,0
1622,789926,6107600,0
1623,835721,6140233,0
1624,837276,4450279,0
1625,832813,5576445,0
1626,803215,6134298,0
1627,834921,5701813,0
1628,42319805,6213071,1
1629,793763,6082909,0
1630,786572,5074094,0
1631,772819,6037965,0
1632,779238,6114847,0
1633,813529,6243644,0
1634,780379,5754512,0
1635,811206,6148214,0
1636,835721,6265931,0
1637,822273,1711846,0
1638,788722,6202413,0
1639,810290,6170376,0
1640,772821,5823469,0
1641,830285,5410002,0
1642,823833,5864423,0
1643,816275,6236259,0
1644,779698,5305180,0
1645,42751657,318399904,1
1646,807435,5932914,0
1647,792036,199269,0
1648,813661,6081992,0
1649,768886,6029084,0
1650,770813,6031022,0
1651,802254,6116262,0
1652,779975,6059221,0
1653,771109,6027719,0
1654,760917,6047814,0
1655,814037,6262435,0
1656,772901,5773899,0
1657,792036,6218418,0
1658,843453,6091533,0
1659,787509,5020094,0
1660,832813,5993787,0
1661,776736,5554597,0
1662,799994,6156368,0
1663,790778,5928564,0
1664,788929,6117347,0
1665,772339,5725061,0
1666,810857,6179291,0
1667,771540,5926383,0
1668,796993,100492,0
1669,782599,6056811,0
1670,815822,6234806,0
1671,42298705,316168750,1
1672,774882,6009637,0
1673,808837,6055109,0
1674,768869,5234380,0
1675,773645,1629868,0
1676,777457,5562850,0
1677,815336,6228532,0
1678,791744,6256198,0
1679,779698,6161067,0
1680,815613,6254055,0
1681,803266,6107177,0
1682,774883,6041642,0
1683,786568,6095560,0
1684,809902,6215591,0
1685,795949,6179175,0
1686,799875,6199001,0
1687,791584,6133219,0
1688,770051,6036554,0
1689,44057672,317301947,1
1690,763996,6004559,0
1691,832933,6301353,0
1692,779706,6065199,0
1693,772906,6094219,0
1694,775522,5447078,1
1695,771540,5990659,0
1696,785555,6080993,0
1697,774769,6072701,0
1698,772899,4298749,0
1699,783152,5926951,0
1700,773644,5884382,1
1701,776254,6004514,0
1702,801330,6280625,0
1703,43921663,317814935,1
1704,825453,6118937,0
1705,831330,6307359,0
1706,772899,4998048,0
1707,42491720,316401091,1
1708,788570,6075534,0
1709,838040,6233090,0
1710,815822,6115975,0
1711,768880,6025515,0
1712,764016,5996320,0
1713,43277662,318888901,1
1714,836120,6251018,0
1715,813533,6218137,0
1716,811737,6304228,1
1717,776834,6057337,0
1718,772825,5875757,0
1719,816561,6250357,0
1720,832097,6234539,0
1721,772822,6065288,0
1722,812235,5993606,0
1723,817995,6258981,0
1724,43192689,316902946,1
1725,832019,6054847,0
1726,815613,4671453,1
1727,42777660,2171550,1
1728,823213,6303599,0
1729,833538,6275303,0
1730,829190,5632471,0
1731,771109,6009882,0
1732,772901,5997888,0
1733,820387,5033735,0
1734,807257,6207903,0
1735,768878,6038162,0
1736,798032,6061504,0
1737,799873,5733837,0
1738,788929,6134427,0
1739,830257,6253672,0
1740,814613,6160679,0
1741,830260,5928845,0
1742,770048,5859200,0
1743,819733,5052638,0
1744,772867,6073798,0
1745,43621663,316377988,1
1746,807757,6164450,0
1747,772901,6062371,0
1748,771463,4971803,0
1749,838489,6306622,0
1750,811206,6224654,0
1751,816530,6198251,0
1752,807257,6182259,0
1753,815822,6284092,0
1754,789843,6091049,0
1755,837656,6258210,0
1756,820387,6260231,0
1757,807152,5900732,0
1758,42710688,5434749,1
1759,799181,6146443,0
1760,798416,6153739,0
1761,816666,6197632,0
1762,816665,6241594,0
1763,797512,6105645,0
1764,801830,6090113,0
1765,802539,6151075,0
1766,832458,5525703,0
1767,830585,6236911,0
1768,758341,6069198,0
1769,772901,6033935,0
1770,797999,4881079,0
1771,775090,5981842,0
1772,781074,6061509,0
1773,784156,5566970,0
1774,42907684,317219037,1
1775,811206,6214472,0
1776,791584,6134021,0
1777,792035,6222678,0
1778,766871,5601619,0
1779,792037,6130462,0
1780,43395778,318117923,1
1781,791744,5579783,0
1782,786594,5675128,0
1783,772901,4780631,0
1784,770038,6031598,0
1785,785556,6101322,0
1786,769263,5588611,0
1787,810006,6150976,1
1788,43059659,318826986,1
1789,842549,6151853,1
1790,779238,6032479,0
1791,798317,6226089,0
1792,762693,6035838,0
1793,771192,5625018,0
1794,819877,5463902,0
1795,43795661,317432989,1
1796,768787,6008466,0
1797,772899,6067663,0
1798,820414,6169827,0
1799,832454,6298799,0
1800,789843,6082581,0
1801,800874,6202571,0
1802,787523,6097484,0
1803,775090,6108486,0
1804,799994,5886220,0
1805,820414,5530145,0
1806,767230,5559294,0
1807,802838,5907659,0
1808,819579,6121324,0
1809,42746293,318806926,1
1810,766787,4616869,0
1811,791957,6075645,0
1812,772339,6027040,0
1813,809419,6285572,0
1814,768869,6016640,0
1815,774868,1000806,0
1816,768878,6037878,0
1817,779296,6042169,0
1818,764016,5980666,0
1819,792001,6118546,0
1820,813875,6210778,0
1821,815336,6218827,0
1822,786572,6054847,0
1823,772901,5742292,0
1824,772819,6048069,0
1825,807602,6126948,0
1826,44260657,319092917,1
1827,757943,5964676,0
1828,769742,6013704,0
1829,786649,6103579,0
1830,817835,6221906,0
1831,813657,6280836,0
1832,809419,6113406,1
1833,800040,6095381,0
1834,788929,4801359,0
1835,784318,5810799,0
1836,772906,5959301,0
1837,767230,6116100,0
1838,772867,6052549,0
1839,820418,6196567,0
1840,818393,6128815,0
1841,807152,6218344,0
1842,795526,4545197,0
1843,803266,6171087,0
1844,772862,6063714,0
1845,815822,6272927,0
1846,782877,6113734,0
1847,791744,6112505,1
1848,836099,6295945,0
1849,764655,5998523,0
1850,772867,6071319,0
1851,816815,6227778,0
1852,835721,6281034,0
1853,804937,6000602,0
1854,795973,6122090,1
1855,823638,6237255,0
1856,769695,2540959,0
1857,808820,5876782,0
1858,815338,5664458,0
1859,764016,5936741,0
1860,771876,6061204,0
1861,813875,5839010,0
1862,792001,1031840,0
1863,827233,6227445,0
1864,802858,5858921,1
1865,772339,6054396,0
1866,797507,6148463,0
1867,830253,6087295,0
1868,788565,6045562,0
1869,786572,6140863,0
1870,792993,6232896,0
1871,835597,6289640,0
1872,767230,5928845,0
1873,795540,6248775,0
1874,816742,33679,0
1875,815822,4939626,0
1876,773643,6193434,0
1877,815822,5744829,0
1878,807404,6164059,1
1879,791118,3625659,0
1880,807759,6061316,0
1881,43106720,317217945,1
1882,772899,5278899,0
1883,42319752,6287767,1
1884,817493,6242114,0
1885,770081,6014509,0
1886,835269,4823769,0
1887,797510,6172775,0
1888,798032,6166014,0
1889,42989690,318423940,1
1890,44105867,321029918,1
1891,819733,5430044,0
1892,802838,3513200,0
1893,795949,5637275,1
1894,758341,6111315,0
1895,809902,5807013,0
1896,772339,6039424,0
1897,770403,6004646,0
1898,791744,5376624,0
1899,805853,316210020,1
1900,786566,6054513,0
1901,43668705,1270256,1
1902,811206,6255164,0
1903,791955,6122790,0
1904,803457,6255681,0
1905,781595,1827120,0
1906,42989690,6290031,1
1907,826398,6221960,0
1908,831328,5791294,0
1909,42844699,3923026,1
1910,820414,6125403,0
1911,789926,3780867,0
1912,792994,6237861,0
1913,801330,5903480,0
1914,833736,5958176,0
1915,43285705,6241812,1
1916,788929,5489706,0
1917,804937,5878171,0
1918,768786,6006390,0
1919,772899,4889033,0
1920,800875,6169767,0
1921,788565,6074257,0
1922,809419,6266472,0
1923,832659,6314076,1
1924,742999,6067940,0
1925,832134,4914698,0
1926,769856,5327603,0
1927,838253,6301779,1
1928,793714,6070273,1
1929,815822,6054847,0
1930,781773,6248165,0
1931,813938,6197420,1
1932,837960,6261766,0
1933,43106720,706850,1
1934,767175,223200,0
1935,791118,6118240,0
1936,809419,6194989,0
1937,792037,6133067,0
1938,798302,1706516,0
1939,832584,6206668,0
1940,782618,6006267,0
1941,782603,4226628,0
1942,771514,6077304,0
1943,795540,6083200,0
1944,831330,6287060,0
1945,788722,5415767,0
1946,774826,6085500,0
1947,778676,6215744,0
1948,42542695,316536910,1
1949,772339,5945379,0
1950,781074,6089348,0
1951,815822,6244551,0
1952,825973,5103208,0
1953,766787,5837861,0
1954,767224,2334986,0
1955,832013,6091606,0
1956,791744,6108384,0
1957,808264,6216510,0
1958,790772,5927978,1
1959,42844699,317299919,1
1960,42319752,6020685,1
1961,842954,5757882,0
1962,786572,5998433,0
1963,513553,6139721,0
1964,769312,6005106,0
1965,813531,6158742,0
1966,776201,5923777,0
1967,803266,6152154,0
1968,825081,6161166,0
1969,797511,6094940,0
1970,784318,5936961,0
1971,832458,6281649,0
1972,772901,5621504,0
1973,792993,6277660,0
1974,808994,6205892,0
1975,772901,5369551,0
1976,820414,6072737,0
1977,805073,6168307,0
1978,832940,5896475,1
1979,820418,6280644,0
1980,770403,6029385,0
1981,819733,6138299,0
1982,839056,6279632,0
1983,815828,5651950,0
1984,802838,6197402,0
1985,772899,5368609,0
1986,835284,6267229,1
1987,42898669,316881983,1
1988,790813,6108578,0
1989,792390,6114717,0
1990,786572,5952264,0
1991,768878,6038525,0
1992,42939022,317904902,1
1993,804578,6158870,0
1994,727367,1766946,0
1995,803266,6216076,0
1996,812926,5701715,0
1997,788565,6042982,0
1998,792994,6233728,0
1999,811206,5798045,0
2000,769312,5487860,0
2001,815837,6047749,0
2002,765989,5987998,0
2003,757946,5979328,0
2004,808014,676280,0
2005,788929,5928278,0
2006,769116,5967503,0
2007,813877,5087731,1
2008,779698,6075964,0
2009,784673,6090360,0
2010,797514,5976260,0
2011,824164,6160261,0
2012,774773,6063636,0
2013,43267862,316263155,1
2014,42646695,317133978,1
2015,803266,6220472,0
2016,808001,5882257,0
2017,724643,316574005,1
2018,817993,4568728,1
2019,835404,5551655,0
2020,770078,6103634,0
2021,772906,5712282,0
2022,780379,6066948,0
2023,788680,5852886,0
2024,841014,4655651,0
2025,830377,6219564,0
2026,835721,5626562,0
2027,788929,6000325,0
2028,772851,6111343,0
2029,43454659,319295918,1
2030,43981700,320934905,1
2031,787334,5803374,0
2032,765725,6117765,0
2033,820414,5201620,0
2034,807152,6268750,0
2035,815336,6115724,0
2036,42613948,316856943,1
2037,786565,6151649,0
2038,788929,6059628,0
2039,830843,6261102,0
2040,762693,6029807,0
2041,768869,5985584,0
2042,792520,5790502,1
2043,809902,6255213,0
2044,786568,6130023,0
2045,813531,6245285,0
2046,771193,6036165,0
2047,805537,5913942,0
2048,769754,6025038,0
2049,767175,5722987,0
2050,823935,6129752,0
2051,774243,6189437,0
2052,793627,6104500,1
2053,42387748,5390006,1
2054,837236,5794717,0
2055,817998,6250553,0
2056,43951687,320765905,1
2057,773643,6217951,0
2058,775090,6060591,0
2059,762700,6018190,0
2060,832016,6312942,0
2061,800016,6147307,0
2062,764016,5998124,0
2063,807861,6297120,0
2064,813938,5452939,0
2065,769754,4918908,0
2066,772899,6039208,0
2067,772339,5996704,0
2068,791584,6127304,0
2069,803926,5702265,0
2070,44044766,6186380,1
2071,766615,4919935,0
2072,771417,6017696,0
